12.8,1.3
13,2.2
1.18,10.3
2.85,10.15
4.95,10.15
7.2,10.3
9.35,10.15
11.1,10.4
1.6,9.05
3.78,8.82
6.15,9.15
8.15,8.92
10.5,8.9
1.1,7.4
2.56,7.8
3.7,6.94
5.0,7.85
6.85,7.7
8.4,6.68
9.4,7.7
11.0,7.4
2.42,6.1
5.5,6.45
7.0,5.83
8.62,5.23
10.1,6.12
3.08,5.0
4.02,5.2
4.7,5.3
5.5,5.1
0.96,5.45
2.41,4.72
3,4.35
3.75,4.47
4.7,4.4	
5.4,4.38
6.15,4.65
6.76,4.3
9.83,4.1
10.55,5
11.1,4.1
1.73,4.3
2.36,3.84
3.08,3.58
4.15,3.65
4.8,3.78
5.88,3.9
7.25,3.8
8.06,3.5
8.82,3.6
10.55,3.8
11.1,3.28
9.65,3.13
1.14,3.63
1.24,2.55
1.72,3.35
2.42,2.9
3.9,2.92
4.9,2.72
5.68,3.02
6.52,3.5
7.2,3
8.12,2.92
8.82,2.7
10.35,2.91
11.12,2.35
6.15,2.58
1.2,1.85
1.9,1.36
1.85,2.3
3.18,2.55
4.25,1.95
5.5,2.16
6.82,2.13
7.9,2.12
8.85,1.92
9.65,2.36
10.35,1.85
2.68,1.92
3.44,1.75
4.1,1.15
5,1.6
6.05,1.75
7.22,1.46
8.12,1.3
9.42,1.4
11.1,1.38
1.22,0.85
2.7,1.17
2.05,0.65
5.52,1.18
6.4,1.22
3.3,0.64
4.75,0.7
6.1,0.7
7.52,0.78
8.75,0.84
10.4,0.98
