23,431
104,431
221,437
261,438
348,437
439,430
48,396
152,404
198,400
287,411
252,378
404,389
108,372
335,373
24,349
446,358
186,361
200,361
176,350
196,352
209,348
178,339
185,344
201,338
219,337
65,327
119,317
191,332
185,324
199,323
213,326
228,328
243,333
257,337
273,339
288,335
301,332
386,329
316,327
325,321
185,311
193,308
210,313
221,315
238,321
249,321
262,323
277,326
293,321
304,314
314,313
337,312
444,305
36,285
84,265
136,260
142,275
155,284
165,289
176,300
186,291
200,294
214,299
227,303
238,305
254,306
265,309
276,307
287,302
298,297
312,299
331,299
347,301
175,281
341,287
322,288
161,272
149,262
141,248
155,250
167,259
177,268
191,278
205,281
216,276
226,286
240,293
256,293
271,291
287,288
303,283
316,277
331,275
33,235
147,241
165,242
178,249
187,258
200,265
215,262
202,254
189,245
218,248
206,241
277,244
387,249
63,209
117,209
156,230
176,234
186,231
167,221
197,225
225,235
180,217
212,223
226,217
194,213
211,209
342,219
437,217
287,191
36,157
95,161
149,164
236,167
340,161
396,180
56,101
107,102
190,124
273,119
332,117
397,122
455,140
33,48
86,56
162,69
235,66
313,62
380,67
430,66
